year,iso_code,5a_credit_market_reg,5b_labor_market_reg,5c_business_reg,5_regulation
2013,MNG,8.13995502,6.973679315,6.445434504,7.18635628
2013,MNE,6.666666667,7.338937007999999,6.757315752999999,6.920973142999999
2013,MAR,6.999706077000001,4.543377864,6.885616893,6.142900278
2013,MOZ,7.747615553999999,3.0318925560000003,5.9288493529999995,5.569452487
2013,MMR,5.794464013,6.482411022999999,4.413570865,5.563481967
2013,NAM,8.890654313999999,7.9565652920000005,6.31588297,7.721034192
2013,NPL,8.333333332999999,5.880235159,6.047677477000001,6.753748656
2013,NLD,8.942782705,7.054293953999999,8.142273701,8.04645012
2013,NZL,9.891549844,8.656135259,8.67110097,9.072928691
2013,NIC,9.577135389,6.408474042000001,5.871329231,7.28564622
2013,NER,9.761048589,4.003833113,5.7121162110000006,6.492332638
2013,NGA,9.113901703,8.215562863999999,4.256713386,7.195392651000001
2013,NOR,10.0,4.401045031000001,8.11222835,7.50442446
2013,OMN,10.0,7.495329213,7.789381375,8.428236862
2013,PAK,8.519850855,5.49253823,5.179724697,6.397371261
2013,PAN,8.775443252999999,5.471535016,6.839400853,7.02879304
2013,PNG,8.419894608,7.022273006,6.421208527999999,7.287792047999999
2013,PRY,8.647551839,4.395456763,5.818619332000001,6.287209312000001
2013,PER,9.666666667000001,6.905227002999999,6.5839780029999995,7.718623891
2013,PHL,9.320667919,6.783667213999999,6.526999818999999,7.543778317
2013,POL,8.10315673,7.7000440160000005,6.6210286620000005,7.474743136
2013,PRT,8.317215022000001,6.45846481,7.431069321,7.402249717999999
2013,QAT,10.0,8.05301573,8.715432562,8.922816097
2013,ROU,9.623111031,7.470739914,6.550554298,7.8814684139999995
2013,RUS,8.166989345,5.9088479529999995,6.190309615,6.755382303999999
2013,RWA,8.525140168,8.392599915,8.133686444,8.350475508999999
2013,SAU,9.0,7.579867652000001,7.2683072079999995,7.94939162
2013,SEN,8.965675057,4.013292593,4.91457983,5.9645158270000005
2013,SRB,7.344974099,6.811549612,5.90835028,6.68829133
2013,SYC,7.666666667,6.990230831,7.150686017000001,7.269194505
2013,SLE,3.666666667,5.8533742470000005,5.505688271,5.008576395
2013,SGP,10.0,7.602554005,9.142029985,8.91486133
2013,SVK,9.18468643,6.9334001679999995,6.14466519,7.420917263
2013,SVN,6.3335877,5.943895635,6.845483048999999,6.374322127999999
2013,ZAF,8.946007829,6.071346515,6.586457616000001,7.201270653
2013,ESP,8.73397013,5.410058237,6.790639427,6.978222597999999
2013,LKA,7.650120938,6.436755115,6.478098351,6.854991468
2013,SDN,,,,
2013,SUR,7.988666667,7.824677522999999,4.993910933,6.935751708
2013,SWZ,9.190725087,7.714038867,6.554266685,7.819676879
2013,SWE,9.867138817999999,6.852340873999999,7.902002997,8.207160896
2013,CHE,9.333333332999999,7.791231268,8.347600862,8.490721821000001
2013,SYR,5.585418752000001,3.683333333,3.1770437589999996,4.148598615
2013,TJK,8.470102893,4.873742139,5.900806206,6.414883746
2013,TZA,9.066505806,6.410206626,5.727908827,7.068207086
2013,THA,9.309850105,4.682622532,7.205470157000001,7.065980931
2013,TLS,9.5,6.856923336,5.763561358,7.373494898
2013,TGO,8.333333332999999,4.893155155,6.230613121,6.485700536
2013,TTO,8.681725412,7.633604462999999,6.416596214,7.577308696
2013,TUN,7.004070769,6.059339046,6.869124025,6.644177946
2013,TUR,7.9678234670000005,4.859308348,6.869134655,6.565422157
2013,UGA,8.829145729,8.856296149,5.8944277220000005,7.859956532999999
2013,UKR,6.825924062,5.371759422999999,6.032543614,6.076742366
2013,ARE,8.333333332999999,8.553705792999999,9.106784246,8.664607791
2013,GBR,7.582918364,8.211076431,8.033241579,7.942412125
2013,USA,9.068416732000001,9.026068914,7.617446104,8.570643916
2013,URY,7.859695042999999,5.61123692,6.565985164,6.678972376
2013,VEN,4.764899784,2.289767631,2.5522514469999997,3.202306288
2013,VNM,9.14379852,5.340454648,5.0591623939999995,6.514471854
2013,YEM,5.0,7.036698903,4.716384276,5.58436106
2013,ZMB,7.212462256,6.23414514,6.304956882000001,6.583854758999999
2013,ZWE,2.666666667,4.55448041,4.284487339,3.8352114719999997
2012,ALB,7.055868362999999,6.8339929989999995,5.967623305,6.619161556
2012,DZA,6.647249186,4.794133255,4.558497277,5.333293239
2012,AGO,9.0,2.772487607,4.603624422,5.45870401
2012,ARG,7.124,5.342002495,4.7050938019999995,5.723698766
2012,ARM,9.717240898,6.558654815,6.677788581000001,7.651228098
2012,AUS,9.596214768,6.744523012,8.036912311,8.125883364
2012,AUT,9.02674211,6.195986617999999,7.425056642,7.54926179
2012,AZE,8.0,6.502861328,6.6625426039999995,7.055134644
2012,BHS,8.622733198999999,8.861606213,8.002213402,8.495517605
2012,BHR,9.796,8.327133421000001,8.16893737,8.764023597000001
2012,BGD,7.949666667000001,6.50976198,5.539730916,6.666386521000001
2012,BLR,,,,
2012,BEL,9.524608486,7.412223556,7.336115502,8.090982514
2012,BLZ,9.61460851,7.7325306760000005,6.750972138,8.032703775
2012,BEN,10.0,5.735962897,4.654433238999999,6.796798712
2012,BTN,,,,
2012,BOL,9.0,4.503170156,3.6767602389999996,5.726643465
2012,BIH,9.480411181000001,7.010708268999999,5.674085213,7.388401554
2012,BWA,9.333333332999999,7.495491862000001,7.105076597,7.977967264
2012,BRA,6.988023577000001,4.543912932,3.702090446,5.078008985
2012,BRN,9.533445148,8.859878631,7.4850054870000005,8.626109755
2012,BGR,9.884134546,7.676648096,6.2250880639999995,7.928623569
2012,BFA,9.235,7.242353332,5.567932258,7.34842853
2012,BDI,6.396666667000001,7.440629238,5.021778502,6.2863581360000005
2012,KHM,6.212640912,6.653943253,4.703263334,5.856615832999999
2012,CMR,7.799666667,7.765925014,4.399930659,6.655174112999999
2012,CAN,9.960726353,8.465897772,7.819260786,8.748628303
2012,CPV,8.2715,4.625046951,6.623298202000001,6.506615051
2012,CAF,8.0,3.4433920510000005,4.52851763,5.323969894
2012,TCD,6.524079538,5.906501236,2.81493666,5.081839145
2012,CHL,9.333333332999999,5.29690595,7.66487206,7.431703781
2012,CHN,7.188333332999999,5.578606025,5.906669904,6.224536421
2012,COL,9.333333332999999,6.016834925,6.944605886000001,7.431591382000001
2012,COD,6.0,5.666666667,4.140419819,5.269028829
2012,COG,6.106112623,6.478420506,3.979304149,5.5212790929999995
2012,CRI,7.110598866,6.323911849,6.576673484,6.670394732999999
2012,CIV,8.676746222,6.031051187999999,5.013141776,6.573646395
2012,HRV,9.418219477000001,6.043116248,5.65194402,7.037759915
2012,CYP,8.1461393,6.2210763060000005,7.131196366,7.166137324
2012,CZE,9.679195175,8.08464926,6.291819092000001,8.018554509
2012,DNK,9.494349404,7.352721797,7.863778837999999,8.236950013
2012,DOM,5.793333333,6.410853952999999,5.78396183,5.996049705
2012,ECU,9.268666667,4.534688615,5.183774657,6.329043313
2012,EGY,4.280447402,4.938509638999999,5.317467209,4.84547475
2012,SLV,9.047558535,4.722464444,5.874631883999999,6.548218287999999
2012,EST,9.993785204,6.232414612,8.277865147,8.168021655
2012,ETH,5.530668482,7.362931399,5.275469986,6.056356622000001
2012,FJI,9.788666023,9.009969773,7.801468804,8.866701532999999
2012,FIN,9.833512158,5.384948316,8.577541149,7.932000541
2012,FRA,9.23480356,5.867625246,7.384047031000001,7.4954919460000005
2012,GAB,7.165552774,7.391994753,5.070762654,6.54277006
2012,GMB,6.972666667,8.192874344,5.679026792,6.948189267999999
2012,GEO,9.910693057000001,6.955974042999999,7.84060019,8.235755763
2012,DEU,8.333333332999999,6.4443411170000005,7.96320213,7.580292194
2012,GHA,6.0,6.562374481,6.196801852,6.253058778
2012,GRC,6.186338706,4.528707505,6.436322555,5.717122922000001
2012,GTM,9.036842522,4.7988564469999995,6.390069907999999,6.741922959
2012,GIN,,,,
2012,GNB,9.804900456,3.462646795,6.598996952,6.622181401000001
2012,GUY,7.519333333,8.271342959,6.05442331,7.281699867
2012,HTI,8.3205,8.152915763,3.827140038,6.766851933
2012,HND,8.983107187,5.011187833,5.963155724,6.652483582
2012,HKG,10.0,9.325937301,8.888777643,9.404904982
2012,HUN,9.590389123,6.7813315329999995,6.84711418,7.739611612000001
2012,ISL,7.39925761,7.6515835789999995,8.111313033,7.720718074
2012,IND,6.9410991,8.114923417,4.848554899,6.6348591379999995
2012,IDN,8.195666667000001,4.7752980560000005,6.1130784039999995,6.3613477089999995
2012,IRN,3.782666667,4.611755786,4.912681299,4.435701251
2012,IRQ,,,,
2012,IRL,7.976957911,7.971540504,8.224710305,8.05773624
2012,ISR,9.209390857,5.171664973,7.142558671000001,7.174538167000001
2012,ITA,9.430117478,6.876395712000001,6.0976704360000005,7.468061209
2012,JAM,8.465211926,8.019481834,6.062092637999999,7.515595466000001
2012,JPN,8.115675243,8.355655037,7.428038643,7.966456308
2012,JOR,7.6275948179999995,8.470605,6.9619120389999996,7.686703952
2012,KAZ,9.333333332999999,7.643944518,6.831497121,7.936258324
2012,KEN,8.523145836,8.08761693,5.80394772,7.471570162000001
2012,KOR,9.333333332999999,4.709948754,7.724856497,7.256046195
2012,KWT,9.666666667000001,7.010048055,5.814617352999999,7.4971106910000005
2012,KGZ,6.961405989,6.147953631,5.881681512,6.330347044
2012,LAO,,,,
2012,LVA,9.333333332999999,6.890396605,7.299383357000001,7.841037765
2012,LBN,5.0,7.948486996000001,4.871743325,5.940076774
2012,LSO,10.0,6.548774183,5.544069202,7.364281127999999
2012,LBR,,,,
2012,LBY,,,,
2012,LTU,7.944241687999999,7.3749686489999995,7.63518005,7.651463462000001
2012,LUX,9.224210833999999,5.799210174,7.967736685,7.663719231
2012,MKD,9.512195881,7.634042471,7.810122287,8.31878688
2012,MDG,7.683333332999999,4.921568883,5.57825966,6.061053959
2012,MWI,7.514666667,7.030253741,5.20104649,6.581988966
2012,MYS,9.527410855,7.914672481,8.176674467,8.539585934
2012,MLI,9.333333332999999,5.673295124,5.230150254,6.745592904
2012,MLT,9.217,7.356687013999999,6.32473915,7.632808721
2012,MRT,9.0,6.257498244,3.5696948760000002,6.27573104
2012,MUS,9.86138701,7.776995104,7.519582066,8.38598806
2012,MEX,9.479666667,5.490476,6.646737575,7.205626747
2012,MDA,9.569525155,5.525361077,6.029739469,7.041541900000001
2012,MNG,8.719309292,7.031042299,6.160874109,7.303741900000001
2012,MNE,9.610981828,7.156415979,6.436622135,7.734673314
2012,MAR,6.847402162000001,4.508965082,6.794372237,6.050246494
2012,MOZ,9.296283719,3.08308322,5.896367538,6.091911492
2012,MMR,5.291333333,4.882412543,4.0591606769999995,4.7443021839999995
2012,NAM,8.962666667,7.645426355,6.319349984,7.642481002
2012,NPL,8.281561475,5.8180180539999995,5.824387252,6.64132226
2012,NLD,8.956905406,6.799822506,8.166112493,7.974280135
2012,NZL,9.917261031,8.691983211,8.70972846,9.106324234
2012,NIC,9.666666667000001,6.254332453,5.827596652,7.249531923999999
2012,NER,9.778651373999999,4.265572754,4.747926388,6.264050172
2012,NGA,9.532324849,7.877372152,3.50977677,6.973157924
2012,NOR,10.0,4.376678305,7.968465826,7.4483813770000005
2012,OMN,9.941017013,8.152791667,7.992991185,8.695599955
2012,PAK,8.031288862,5.770563822000001,5.3047214060000005,6.36885803
2012,PAN,8.958333332999999,5.177942207,6.897973019,7.011416186
2012,PNG,8.609798248999999,8.693392051,6.915263734,8.072818011
2012,PRY,8.741342716,4.6868096569999995,5.77063064,6.399594337999999
2012,PER,9.333333332999999,6.939318632000001,6.606357151,7.626336372000001
2012,PHL,9.183062599,6.111599029,6.393464925,7.2293755179999994
2012,POL,8.655408157,7.670318397999999,6.723904147000001,7.683210234
2012,PRT,7.628415679,5.786313158,7.260707151,6.891811996
2012,QAT,9.5,8.073784631,8.722070027000001,8.765284886
2012,ROU,9.638607406,7.43129882,6.214340754,7.76141566
2012,RUS,8.333333332999999,6.108313897,5.9061865529999995,6.7826112610000004
2012,RWA,8.545940037000001,8.364325207,8.134067129,8.348110791
2012,SAU,9.0,8.001155353,7.269976553999999,8.090377302
2012,SEN,8.977769928999999,4.37307302,4.421827554,5.924223501
2012,SRB,7.338051336,6.88939467,5.462232406,6.563226137000001
2012,SYC,,,,
2012,SLE,7.0,5.852389875,5.349357492,6.067249122000001
2012,SGP,10.0,7.659364611,9.209850193,8.956404935
2012,SVK,8.972340287,7.151587431,6.110012617000001,7.411313445
2012,SVN,7.7872041329999995,5.657456827000001,6.962490347999999,6.8023837689999995
2012,ZAF,9.015177566,5.8498116620000005,6.57705603,7.147348419
2012,ESP,8.556158827,5.33432332,6.763909681,6.8847972760000005
2012,LKA,7.385874236,6.362867081,6.461398298,6.736713205
2012,SDN,,,,
2012,SUR,7.988666667,7.758626893,4.855220828,6.867504796
2012,SWZ,8.045666667,7.866599655,6.353418521,7.421894947999999
2012,SWE,9.960397868,6.800041285,8.028016917,8.26281869
2012,CHE,9.333333332999999,8.428678575,8.292954907,8.684988938
2012,SYR,5.585418752000001,5.432596354,4.987837498999999,5.3352842019999995
2012,TJK,8.173324431000001,4.788219282,5.661750418,6.20776471
2012,TZA,8.985724816,6.4779670529999995,5.588292155,7.017328008
2012,THA,9.096504465,4.906463262,7.118771975,7.040579901
2012,TLS,9.5,7.356307331,5.36788952,7.408065617
2012,TGO,5.0,4.1683920510000005,5.733332218999999,4.967241423
2012,TTO,8.437333333,7.665920881,6.246140832000001,7.449798349
2012,TUN,7.235166373999999,6.379706422000001,6.826753806,6.813875534
2012,TUR,8.201124153,4.954853846000001,6.908000031,6.687992677
2012,UGA,9.292335855,8.913842106,5.69791095,7.968029637000001
2012,UKR,8.296045717,5.842159636,5.625880847,6.588028733
2012,ARE,8.333333332999999,8.417639999999999,9.002524102,8.584499145
2012,GBR,7.935417285,8.270868236,8.00299947,8.069761664
2012,USA,8.580127272,9.008735375,7.575465138999999,8.388109262
2012,URY,7.934995915,5.7558448360000005,6.51093334,6.733924697000001
2012,VEN,6.147333333,3.345630865,2.652011061,4.048325086
2012,VNM,9.147,5.524917553,5.010676658,6.560864737
2012,YEM,7.042000000000001,7.047417488,4.7700718460000004,6.286496445
2012,ZMB,7.692,6.392333413999999,6.542109099,6.875480838
2012,ZWE,2.666666667,4.608795897,3.5588607469999998,3.611441104
2011,ALB,7.045378712000001,7.032871452,6.062222101000001,6.713490755
2011,DZA,6.313915852,4.869257335,4.708230626000001,5.297134604
2011,AGO,8.666666667000001,3.0716925460000004,4.4279505210000005,5.388769911
2011,ARG,6.165498832000001,5.335618959,5.003234101,5.501450631
2011,ARM,9.039592118,6.661238936,6.733204101,7.478011717999999
2011,AUS,9.489701599,7.271942271,8.040814479,8.267486116
2011,AUT,9.064853535,6.286547662,7.336790454,7.56273055
2011,AZE,7.666666667,6.648219696,6.605153475,6.9733466129999995
2011,BHS,8.825017997,8.861606213,8.10676741,8.597797207000001
2011,BHR,9.601905984,8.899524431,8.367616274,8.956348896
2011,BGD,8.261282645,6.57921299,5.661626182000001,6.834040606
2011,BLR,,,,
2011,BEL,9.522152796,7.403481489,7.283732177999999,8.069788821
2011,BLZ,9.630241256,7.239840511000001,6.878671296,7.916251021
2011,BEN,10.0,5.878057607000001,4.7855727439999995,6.8878767839999995
2011,BTN,,,,
2011,BOL,8.666666667000001,4.4569959589999995,4.0050659280000005,5.709576185
2011,BIH,9.570180697,7.135994394,5.64649164,7.45088891
2011,BWA,9.297579851,7.269267028,7.051464976,7.872770618
2011,BRA,6.581147372,4.594190663,3.911930122,5.029089386
2011,BRN,7.084584585,8.984639084,7.43703545,7.835419707000001
2011,BGR,9.724909238,7.704167437000001,6.193280845,7.8741191729999995
2011,BFA,9.381414062000001,7.822701288999999,5.902283299,7.702132882999999
2011,BDI,7.53620287,7.688782875,5.291636281000001,6.8388740079999994
2011,KHM,6.038754049,6.548259428,5.32763931,5.971550929
2011,CMR,7.56289623,7.898661252999999,4.695099549,6.718885677
2011,CAN,9.501427475,8.540354172,7.932647617000001,8.658143088
2011,CPV,8.8791504,4.665953172,6.884474099999999,6.809859223999999
2011,CAF,7.319319319,3.4433920510000005,4.446438879,5.06971675
2011,TCD,6.2926259589999995,6.230949083,3.1702410839999997,5.231272042
2011,CHL,9.333333332999999,6.271465197,7.579189264,7.727995931000001
2011,CHN,6.75975976,5.589562985,5.999489382,6.116270709
2011,COL,9.150611285,5.7909026820000005,6.950689415,7.2974011270000005
2011,COD,5.666666667,5.666666667,4.610521762,5.314618365
2011,COG,6.333333333,6.478420506,3.83591541,5.549223082999999
2011,CRI,7.284494561,6.273501606,6.355896676,6.637964281
2011,CIV,8.576603218999999,5.722448814,4.932994492,6.410682175
2011,HRV,9.228305595,6.359439331,5.766794067,7.118179665
2011,CYP,8.793292447999999,6.099915427000001,7.029269214,7.307492363
2011,CZE,9.386325231,7.565274015,6.362443773,7.771347672999999
2011,DNK,9.732559833,7.36384007,8.02109236,8.372497421
2011,DOM,7.865273948,6.404372275,5.885733032,6.718459752
2011,ECU,9.273993651,4.312206773,5.092470269,6.226223564
2011,EGY,5.0076221069999995,4.913652244,5.472119859,5.131131403
2011,SLV,8.557817193,6.273864545,6.044668784,6.958783507000001
2011,EST,10.0,6.170851975,8.13048112,8.100444365
2011,ETH,5.530668482,7.451382434,5.563600789,6.181883902
2011,FJI,9.74974975,9.009969773,7.902822779,8.887514101
2011,FIN,9.931696388999999,5.565615341,8.520166881,8.005826203
2011,FRA,9.200666697,5.886599424,7.356197555,7.481154559
2011,GAB,7.129129129,7.448667072999999,5.3310095319999995,6.636268577999999
2011,GMB,8.628261987,8.113259207999999,6.150616247,7.630712481000001
2011,GEO,9.710571225,7.032317009,7.885464423999999,8.209450886
2011,DEU,8.280216312,6.336210165,7.849468083,7.48863152
2011,GHA,8.585941267,6.638754461,6.245203929,7.156633219
2011,GRC,6.0,4.292820971,6.46374442,5.585521797
2011,GTM,8.891564163,4.72912896,6.199966651,6.606886591
2011,GIN,,,,
2011,GNB,9.654988322000001,3.462646795,6.91716541,6.678266842
2011,GUY,8.472138805,8.240765307,6.198541716,7.63714861
2011,HTI,8.979479479,8.276983846,3.904860517,7.053774614
2011,HND,9.209389468,4.991401922,6.33192887,6.844240087
2011,HKG,10.0,9.292616622,8.825503393,9.372706671
2011,HUN,10.0,6.840476436,6.7806989820000005,7.873725138999999
2011,ISL,6.675263804,7.6262668620000005,8.205293866,7.5022748439999996
2011,IND,7.039196262000001,8.022301341,5.369349617999999,6.810282407000001
2011,IDN,8.154385827,4.696563532,6.197319599999999,6.349422986
2011,IRN,2.8992325660000002,4.650707725,5.3516971369999995,4.300545809
2011,IRQ,,,,
2011,IRL,6.994413753,8.115141953,7.979784812,7.696446839
2011,ISR,9.356400126,5.186133807,7.10498933,7.2158410879999995
2011,ITA,9.352125427999999,6.979389091,6.152029219,7.49451458
2011,JAM,7.352975718,7.871160809,6.1339897489999995,7.119375425
2011,JPN,8.099445678,8.325435813,7.310386092000001,7.9117558610000005
2011,JOR,8.519543743,8.441797185,7.051303172000001,8.0042147
2011,KAZ,8.929596262999999,7.126694424,6.751142209,7.602477632
2011,KEN,8.546855119,7.559295792,5.843200678,7.31645053
2011,KOR,9.333333332999999,4.672153215,7.4804085339999995,7.161965027000001
2011,KWT,8.333333332999999,7.0823208189999995,6.193612712999999,7.203088955
2011,KGZ,7.739255572,6.394085927999999,6.051092147,6.728144549
2011,LAO,,,,
2011,LVA,8.696812395,6.737849652,7.02425022,7.486304089
2011,LBN,5.0,7.974030729,5.430742665,6.134924465
2011,LSO,10.0,6.4788038,5.347039697,7.275281166
2011,LBR,,,,
2011,LBY,,,,
2011,LTU,6.666666667,7.418950066,7.283436316,7.123017683
2011,LUX,9.29638289,5.683703984,7.9040162060000005,7.62803436
2011,MKD,9.659641952000001,7.653037899,7.497716168999999,8.270132007
2011,MDG,7.460077254,4.860070117,5.632716897000001,5.984288089
2011,MWI,7.770437104,7.107883586,5.559183571,6.81250142
2011,MYS,9.215121182999999,7.9599165329999995,8.04678531,8.407274342000001
2011,MLI,8.525543805,5.50026261,5.528075601,6.517960672
2011,MLT,9.320020568,7.1613637070000005,6.364534805,7.61530636
2011,MRT,8.51618285,6.566984132999999,4.261132031,6.4480996710000005
2011,MUS,9.73444958,7.678044924,7.654964105,8.355819536
2011,MEX,8.682015349,5.479487615,6.728317317999999,6.963273427000001
2011,MDA,9.533483175,5.548905852000001,6.128833414,7.07040748
2011,MNG,9.565305891,7.162652979,6.2076985879999995,7.645219152999999
2011,MNE,9.61961962,7.132971982000001,6.341161681,7.697917761
2011,MAR,7.159337796,4.521404878,6.836686842000001,6.172476505
2011,MOZ,9.053390769,3.050482475,5.672078745,5.92531733
2011,MMR,5.325325325,,,4.416759218999999
2011,NAM,7.671341643,7.608907225,6.262835559,7.181028142000001
2011,NPL,8.248916421,5.832357975,5.920632769,6.6673023879999995
2011,NLD,8.935296888,6.768755043,8.038364049,7.91413866
2011,NZL,8.518704103,8.655118005,8.683142257,8.618988122000001
2011,NIC,9.333333332999999,6.305123088999999,5.767404172000001,7.135286865
2011,NER,9.790718107,3.848906087,4.997136949,6.212253714
2011,NGA,9.431657195,7.830404631,4.760920511,7.340994112000001
2011,NOR,10.0,4.3466238530000005,7.953116798,7.433246884
2011,OMN,8.898127363,8.049589408,7.927248337999999,8.291655036
2011,PAK,7.99857942,5.881475507,5.532165599,6.470740175
