year,iso_code,1a_government_consumption,1c_gov_enterprises,1d_top_marg_tax_rate,1_size_government
2010,TCD,8.458823529,6.0,,8.12569322
2010,CHL,6.735294118,10.0,7.0,7.909504728
2010,CHN,3.9411764710000003,0.0,6.0,4.5588636
2010,COL,5.529411765,10.0,5.0,7.157761661
2010,COD,8.720588235,2.0,2.5,5.517749239
2010,COG,5.505882353,2.0,3.5,5.169840119
2010,CRI,5.485294118,10.0,6.5,7.851228162000001
2010,CIV,7.247058824,6.0,2.5,6.351478602
2010,HRV,4.323529412,8.0,1.5,4.652885078
2010,CYP,5.179411765,10.0,7.5,7.20186929
2010,CZE,2.929411765,8.0,7.0,5.209600898
2010,DNK,1.029411765,8.0,2.5,3.729832505
2010,DOM,8.352941176,6.0,8.0,7.934148101
2010,ECU,7.420588235,2.0,5.5,6.1279672220000005
2010,EGY,7.941176471,4.0,7.5,6.578958967999999
2010,SLV,8.688235294,8.0,8.0,8.46197708
2010,EST,3.502941176,7.0,6.5,5.9369069560000005
2010,ETH,8.029411765,0.0,7.0,5.868933322999999
2010,FJI,6.3382352939999995,8.0,7.0,7.506220948999999
2010,FIN,2.714705882,8.0,3.5,4.484534781
2010,FRA,2.964705882,8.0,5.0,4.6580702039999995
2010,GAB,2.776470588,4.0,3.5,5.021433723
2010,GMB,8.705882353,4.0,,7.4284641339999995
2010,GEO,5.452941176,4.0,10.0,6.589939321
2010,DEU,4.2441176469999995,10.0,5.0,5.457487177000001
2010,GHA,8.529411765,4.0,7.0,7.29529572
2010,GRC,4.823529412,8.0,6.0,5.718825132
2010,GTM,8.608823529,7.0,5.5,7.747914328999999
2010,GIN,7.235294118,,,
2010,GNB,7.65,0.0,,3.825
2010,GUY,7.25,0.0,5.5,4.25
2010,HTI,9.952941176,2.0,8.0,7.467458727
2010,HND,6.341176471,8.0,8.5,8.210294118
2010,HKG,8.055882353,8.0,10.0,8.883248517
2010,HUN,3.214705882,8.0,4.0,4.9400524919999995
2010,ISL,1.882352941,7.0,3.0,4.826582786
2010,IND,6.764705882,6.0,7.0,7.1834908639999995
2010,IDN,7.720588235,7.0,7.5,7.895542154
2010,IRN,5.711764706,6.0,7.0,6.675216381
2010,IRQ,,,,
2010,IRL,3.411764706,7.0,4.0,4.919903028999999
2010,ISR,3.411764706,10.0,4.0,6.168063792000001
2010,ITA,4.382352941000001,10.0,3.0,5.234825293
2010,JAM,6.732352941,7.0,7.0,7.622802132
2010,JPN,4.2647058819999994,8.0,5.0,5.302620612
2010,JOR,5.529411765,8.0,7.5,7.345023241
2010,KAZ,6.479411765,7.0,9.0,7.841174467
2010,KEN,7.205882353,6.0,8.0,7.748813912
2010,KOR,5.129411765,8.0,6.0,6.851358391000001
2010,KWT,0.6764705879999999,7.0,10.0,6.179997842000001
2010,KGZ,6.341176471,6.0,8.5,7.364721911
2010,LAO,,,,
2010,LVA,5.176470588,7.0,5.5,5.395956883999999
2010,LBN,8.155882352999999,10.0,10.0,9.220373858
2010,LSO,3.823529412,2.0,,4.845940789
2010,LBR,,,,
2010,LBY,1.275534446,,,
2010,LTU,4.832352941,10.0,7.0,6.794600497
2010,LUX,1.617647059,7.0,4.0,4.027368168
2010,MKD,6.032352941,4.0,8.5,5.822690881000001
2010,MDG,8.876470588,10.0,7.0,8.969117647000001
2010,MWI,7.144117647000001,4.0,8.0,7.228485264
2010,MYS,5.602941176,2.0,8.0,6.12825573
2010,MLI,5.314705882,4.0,,6.438235294
2010,MLT,4.279411765,6.0,7.0,5.800098172999999
2010,MRT,3.729411765,10.0,5.0,6.243137255
2010,MUS,7.091176471,7.0,9.0,7.885328178
2010,MEX,7.2852941179999995,6.0,7.5,6.829157317000001
2010,MDA,6.147058824,7.0,7.0,6.555088957000001
2010,MNG,6.267647059,10.0,9.0,8.085917214
2010,MNE,5.2352941180000006,6.0,7.5,6.245098039
2010,MAR,4.873529412,8.0,5.0,6.50162486
2010,MOZ,5.764705882,0.0,6.0,5.192947588
2010,MMR,7.038235294,4.0,5.0,5.3460784310000005
2010,NAM,3.2970588239999996,10.0,6.0,7.068493921
2010,NPL,8.397058824,7.0,,8.339800716000001
2010,NLD,0.42352941200000005,7.0,3.0,3.360378266
2010,NZL,4.0,8.0,5.0,5.705331644
2010,NIC,9.35,6.0,8.0,8.298126703
2010,NER,7.147058824,10.0,,8.99543196
2010,NGA,8.352941176,2.0,7.0,6.803118007
2010,NOR,1.814705882,7.0,5.5,4.79802252
2010,OMN,1.117647059,0.0,10.0,5.191128386
2010,PAK,9.164705882,6.0,10.0,8.677756852
2010,PAN,6.705882353,6.0,6.0,6.815435166
2010,PNG,8.261764706000001,8.0,4.0,7.34446025
2010,PRY,7.970588235,6.0,8.5,7.933791472999999
2010,PER,7.732352941,7.0,6.0,7.525118207999999
2010,PHL,8.247058824,8.0,7.0,8.118304215
2010,POL,4.844117647,6.0,5.5,5.348290992
2010,PRT,4.523529412,6.0,3.5,4.479201764
2010,QAT,0.0,,10.0,6.3955495
2010,ROU,5.873529412000001,7.0,6.5,6.333096249
2010,RUS,4.029411765,10.0,8.5,6.898837955
2010,RWA,7.205882353,0.0,,5.26411958
2010,SAU,0.070588235,,10.0,5.035294118
2010,SEN,7.076470587999999,6.0,0.0,5.769117647000001
2010,SRB,5.735294118,8.0,7.5,6.279055137
2010,SYC,2.264705882,,,
2010,SLE,8.441176471,6.0,,8.147058824
2010,SGP,5.2352941180000006,8.0,10.0,8.308823529
2010,SVK,4.379411765,10.0,6.5,6.291991906
2010,SVN,3.8058823530000003,7.0,2.5,4.288255329
2010,ZAF,4.2647058819999994,10.0,5.5,7.0955361439999995
2010,ESP,4.047058824,7.0,6.0,5.4022960410000005
2010,LKA,8.532352941000001,7.0,6.0,7.678728562000001
2010,SDN,,,,
2010,SUR,3.8088235289999997,7.0,,6.599217288999999
2010,SWZ,5.75,0.0,7.0,5.6456331010000005
2010,SWE,1.267647059,7.0,1.0,3.466707405
2010,CHE,6.552941176,10.0,8.0,7.618616766000001
2010,SYR,8.114705882,2.0,7.0,6.5204339639999995
2010,TJK,8.264705882000001,0.0,8.5,6.457048405
2010,TZA,5.735294118,6.0,5.5,6.798946145
2010,THA,4.905882353,7.0,7.0,7.144454239
2010,TLS,0.0,7.0,,4.621345078
2010,TGO,9.058823529,2.0,,6.902895762999999
2010,TTO,5.738235294,0.0,7.0,5.29404354
2010,TUN,5.602941176,7.0,5.5,6.276416492999999
2010,TUR,6.120588235,7.0,7.0,6.570337795
2010,UGA,7.738235294,10.0,6.0,8.407515227000001
2010,UKR,4.676470588,10.0,7.5,6.615098572999999
2010,ARE,7.791176471,2.0,10.0,7.375942997
2010,GBR,4.538235294,8.0,3.0,5.321888523999999
2010,USA,5.852941176,7.0,7.0,6.386110485
2010,URY,6.944117647000001,6.0,8.0,6.809598894
2010,VEN,7.058823529,0.0,7.0,4.958166373
2010,VNM,9.076470588,,5.0,7.038235294
2010,YEM,8.038235294,4.0,,6.6031174870000005
2010,ZMB,7.452941176,8.0,8.0,8.34089197
2010,ZWE,6.720588235,7.0,4.5,7.016318721
2009,ALB,9.079411765,6.0,8.5,7.733408798999999
2009,DZA,2.470588235,0.0,,3.540150665
2009,AGO,5.705882353,0.0,9.5,6.051470588
2009,ARG,5.705882353,6.0,5.0,5.787410515
2009,ARM,7.541176471,8.0,9.0,8.130661965
2009,AUS,4.488235294,8.0,5.5,6.123697138
2009,AUT,3.8654258360000004,10.0,3.5,4.845168321
2009,AZE,3.894117647,0.0,5.0,4.617126142
2009,BHS,6.605882352999999,7.0,10.0,8.120302913
2009,BHR,2.735294118,4.0,10.0,6.565432714
2009,BGD,9.894117647,8.0,9.0,9.090700056000001
2009,BLR,,,,
2009,BEL,2.351712823,10.0,1.0,3.9093178510000004
2009,BLZ,6.0882352939999995,7.0,,7.430774163
2009,BEN,7.735294118,2.0,7.0,6.612101246
2009,BTN,,,,
2009,BOL,6.3712675039999995,0.0,10.0,6.301944941
2009,BIH,5.579411765,4.0,6.5,5.486882914
2009,BWA,1.411764706,0.0,9.0,4.393949351
2009,BRA,4.682352941,8.0,6.5,6.732818485
2009,BRN,,,,
2009,BGR,5.732352941,8.0,7.5,6.7303266079999995
2009,BFA,4.705882353,0.0,,4.890244163
2009,BDI,4.529411765,2.0,,5.319106036
2009,KHM,,0.0,,
2009,CMR,7.567647059,8.0,0.5,6.408686803999999
2009,CAN,3.7967797310000004,7.0,6.0,5.922628175
2009,CPV,,6.0,,
2009,CAF,9.529411765,4.0,5.0,7.061372015
2009,TCD,8.294117647,4.0,,7.404124593
2009,CHL,6.617647058999999,10.0,7.0,7.78247716
2009,CHN,3.920588235,0.0,6.0,4.553716541
2009,COL,5.923529412000001,10.0,5.0,7.294846931
2009,COD,8.117647059,4.0,2.5,5.728253727
2009,COG,5.482352941,2.0,3.5,5.073244911000001
2009,CRI,5.829411765,10.0,6.5,7.943386174
2009,CIV,8.6,4.0,2.5,6.23868746
2009,HRV,4.205882353,10.0,1.5,5.126717203
2009,CYP,5.126470588,10.0,7.5,7.258116285
2009,CZE,2.85,7.0,7.0,4.875428873
2009,DNK,0.647058824,8.0,1.5,3.414625741
2009,DOM,9.291176471,6.0,8.0,8.153311829
2009,ECU,7.194117647000001,2.0,8.0,6.696349575
2009,EGY,7.947058824,2.0,7.5,5.91544318
2009,SLV,8.7,8.0,8.0,8.474616852
2009,EST,3.164705882,6.0,6.5,5.459773201
2009,ETH,9.241176471000001,0.0,7.0,6.224667415
2009,FJI,6.320588235,8.0,7.0,7.501809184
2009,FIN,2.535743397,8.0,3.5,4.450216503
2009,FRA,3.0343331210000004,8.0,5.0,4.718226179
2009,GAB,5.6411764710000005,7.0,1.0,5.862610194
2009,GMB,,2.0,,
2009,GEO,4.988235294,0.0,10.0,5.4751923389999995
2009,DEU,4.390836623999999,10.0,5.0,5.413564332999999
2009,GHA,7.935294118,4.0,7.0,7.153987017
2009,GRC,5.302941176,7.0,6.0,5.605110487
2009,GTM,8.652941176,7.0,5.5,7.754311587999999
2009,GIN,,,,
2009,GNB,8.501288218,0.0,,4.250644109
2009,GUY,6.935294118,2.0,5.5,4.811764706
2009,HTI,9.664705882,4.0,8.0,7.895399904
2009,HND,5.952941176,8.0,8.5,8.113235293999999
2009,HKG,8.103450566,10.0,10.0,9.353996156000001
2009,HUN,3.129411765,10.0,2.5,5.006661899
2009,ISL,1.720529959,7.0,4.0,5.009215894
2009,IND,6.635294117999999,6.0,8.0,7.078305818
2009,IDN,7.495074302999999,7.0,6.5,7.583684835
2009,IRN,6.830647256000001,6.0,7.0,6.954937018
2009,IRQ,,,,
2009,IRL,3.603649595,8.0,4.0,5.215224362
2009,ISR,3.0106857560000004,10.0,4.0,6.063765424
2009,ITA,3.985008082,8.0,3.5,4.769358724
2009,JAM,7.164705882000001,10.0,8.0,8.738907077999999
2009,JPN,4.447161751,8.0,5.0,5.386313597999999
2009,JOR,5.281433196,6.0,5.0,5.983164839
2009,KAZ,5.558745793,8.0,9.0,7.834591815
2009,KEN,6.80926705,6.0,8.0,7.655819515
2009,KOR,5.067121903,7.0,6.0,6.572400084
2009,KWT,1.294117647,7.0,10.0,6.439060747
2009,KGZ,6.047818628,8.0,9.0,8.074685673
2009,LAO,,,,
2009,LVA,4.65,7.0,6.5,5.583916512999999
2009,LBN,,10.0,,
2009,LSO,3.5,2.0,,4.898421375
2009,LBR,,,,
2009,LBY,,,,
2009,LTU,4.658823529,10.0,7.5,6.72686248
2009,LUX,1.764705882,7.0,5.0,4.2888149030000005
2009,MKD,5.885294117999999,4.0,7.5,5.83338075
2009,MDG,8.014705882000001,10.0,7.0,8.753676471
2009,MWI,6.382352941000001,6.0,5.0,6.7161604420000005
2009,MYS,5.285294118,2.0,8.0,6.047415075
2009,MLI,5.352941176,4.0,,6.450980392000001
2009,MLT,4.3911764710000005,6.0,7.0,5.795373968
2009,MRT,5.529411765,10.0,5.0,6.843137255
2009,MUS,7.064705882,6.0,9.5,7.792441486
2009,MEX,7.252941176,6.0,6.0,6.437894695
2009,MDA,6.029411765,8.0,7.0,6.666878204
2009,MNG,5.814705882,7.0,9.0,7.109886244
2009,MNE,5.617647058999999,4.0,7.0,5.539215686
2009,MAR,4.71246985,8.0,4.0,6.334924668999999
2009,MOZ,7.727108706,0.0,6.5,4.742369569
2009,MMR,8.52810311,4.0,5.0,5.842701037
2009,NAM,4.326470588,10.0,6.0,7.322944452000001
2009,NPL,8.201032989,7.0,,7.600516494
2009,NLD,0.5147001760000001,7.0,3.0,3.445800611
2009,NZL,4.165013758,7.0,5.0,5.562785334
2009,NIC,8.647058824,6.0,6.0,7.616261783
2009,NER,6.558823529,7.0,,7.799353528999999
2009,NGA,7.485294118,2.0,7.0,6.525493512000001
2009,NOR,1.638180253,8.0,4.5,4.737678578
2009,OMN,2.058823529,0.0,10.0,5.421994711
2009,PAK,9.1,6.0,10.0,8.652520436
2009,PAN,6.176470588,8.0,6.0,7.183082225
2009,PNG,7.7977607970000005,8.0,4.0,7.2284592729999995
2009,PRY,7.88201491,4.0,8.5,7.4085356220000005
2009,PER,7.754392452,7.0,6.0,7.5114863960000005
2009,PHL,8.335294118,7.0,7.0,7.878782657
2009,POL,4.947058824,7.0,5.5,5.625616977000001
2009,PRT,4.326470588,8.0,3.5,4.967134637
2009,QAT,,,,
2009,ROU,8.573529412000001,7.0,6.5,7.1441502770000005
2009,RUS,3.35,10.0,8.5,6.662517076
2009,RWA,9.117647059,0.0,,5.930262696000001
2009,SAU,,,,
2009,SEN,7.2852941179999995,6.0,0.0,5.821323529
2009,SRB,5.7601714920000004,8.0,7.5,6.350908056000001
2009,SYC,,,,
2009,SLE,8.764705882000001,4.0,,7.5882352939999995
2009,SGP,5.4647058820000005,8.0,10.0,8.366176471000001
2009,SVK,4.491176471,8.0,6.5,5.804932715
2009,SVN,3.8386824010000002,8.0,2.5,4.57109375
2009,ZAF,4.257052399,8.0,5.5,6.524559096
2009,ESP,3.766214948,7.0,6.0,5.387329945
2009,LKA,5.432642433,6.0,6.0,6.6265529789999995
2009,SDN,,,,
2009,SUR,,,,
2009,SWZ,,0.0,,
2009,SWE,1.089688728,7.0,1.0,3.2492368710000004
2009,CHE,6.5352941179999995,10.0,8.0,7.547175028
2009,SYR,6.849978114,2.0,7.0,6.204252022
2009,TJK,,0.0,,
2009,TZA,5.573529412,4.0,5.5,6.237251562999999
2009,THA,6.038532895,6.0,7.0,7.08316679
2009,TLS,,,,
2009,TGO,8.411764706,4.0,,7.266970807000001
2009,TTO,5.773529412,0.0,7.0,5.252646658
2009,TUN,5.652941176000001,10.0,5.5,7.050671921
2009,TUR,5.8,7.0,7.0,6.3600817439999995
2009,UGA,7.845859894,10.0,6.0,8.454039905
2009,UKR,4.761764706,10.0,7.0,6.407743629
2009,ARE,6.95,2.0,10.0,7.165648879
2009,GBR,4.517647059,8.0,5.0,5.8142520829999995
2009,USA,5.852941176,7.0,7.0,6.448248917999999
2009,URY,7.095338861,4.0,8.0,6.367840165
2009,VEN,6.726237217,0.0,7.0,4.875019795
2009,VNM,9.197588432,,6.0,7.598794216
2009,YEM,,2.0,,
2009,ZMB,4.794117647,8.0,8.0,7.695327777
2009,ZWE,8.967647058999999,10.0,4.5,8.366911765
2008,ALB,8.864705882,6.0,8.5,8.238315435
2008,DZA,2.441176471,0.0,,3.4947393019999997
2008,AGO,2.911764706,0.0,,3.970588235
2008,ARG,6.341176471,6.0,5.0,6.068741798
2008,ARM,8.214705882,10.0,9.0,8.762804536
2008,AUS,4.544117647,10.0,5.5,6.798495352000001
2008,AUT,4.217647059,10.0,3.5,5.065514775
2008,AZE,4.65,0.0,5.0,4.860728883
2008,BHS,7.158823529,7.0,10.0,8.287745317999999
2008,BHR,2.8117647060000004,4.0,10.0,6.583811187999999
2008,BGD,9.814705882,7.0,9.0,8.829677352000001
2008,BLR,,,,
2008,BEL,2.882352941,10.0,1.0,4.197427472
2008,BLZ,5.982352941,7.0,,7.408377411
2008,BEN,7.764705882,2.0,7.0,6.623973117999999
2008,BTN,,,,
2008,BOL,6.591176471,0.0,10.0,6.356922182999999
2008,BIH,6.4,7.0,6.5,6.439782011
2008,BWA,1.529411765,0.0,9.0,4.423361116000001
2008,BRA,4.711764706,10.0,6.5,7.289832782
2008,BRN,,,,
2008,BGR,5.882352941000001,8.0,7.5,6.906896137
2008,BFA,4.923529412,0.0,,4.974509804
2008,BDI,4.205882353,0.0,,4.544596232
2008,KHM,,4.0,,
2008,CMR,7.323529412,7.0,0.5,6.097657392
2008,CAN,4.0882352939999995,8.0,5.0,6.041132393
2008,CPV,,6.0,,
2008,CAF,9.676470587999999,4.0,5.0,7.063804296
2008,TCD,7.961764706,0.0,,5.960006946
2008,CHL,7.176470588,10.0,7.0,7.87994871
2008,CHN,3.8970588239999997,0.0,6.0,4.547834188
2008,COL,6.120588235,10.0,5.5,7.28761425
2008,COD,8.232352941,8.0,2.5,6.993646817999999
2008,COG,5.202941176,2.0,3.5,5.00339197
2008,CRI,6.617647058999999,10.0,6.5,8.115924026
2008,CIV,8.691176471,4.0,2.5,6.291508492
2008,HRV,4.105882353,10.0,1.5,5.167138163
2008,CYP,5.685294118,10.0,8.0,7.319824892000001
2008,CZE,3.2029411760000004,8.0,6.5,5.267697147
2008,DNK,1.432352941,10.0,1.5,4.281930196999999
2008,DOM,9.411764706,6.0,6.5,7.70565264
2008,ECU,7.276470588,4.0,8.0,7.216937811
2008,EGY,7.9,4.0,10.0,6.973705722
2008,SLV,9.25,8.0,8.0,8.587998468
2008,EST,4.1,8.0,6.5,6.2712534060000005
2008,ETH,8.902941176,0.0,7.0,6.464836112
2008,FJI,7.264705882,10.0,7.0,8.237838596
2008,FIN,2.920588235,10.0,3.0,5.15453398
2008,FRA,3.282352941,8.0,5.0,4.925492867
2008,GAB,5.9,8.0,1.0,6.177316076
2008,GMB,,6.0,,
2008,GEO,4.432352941,4.0,9.0,6.2771538289999995
2008,DEU,4.6088235289999995,10.0,5.0,5.638581904
2008,GHA,8.33806673,2.0,7.0,6.700388617000001
2008,GRC,5.8911764710000005,7.0,6.0,5.886963055
2008,GTM,9.067647059,8.0,5.5,8.105876342
2008,GIN,,,,
2008,GNB,7.479411765,0.0,,3.739705882
2008,GUY,7.591176471,4.0,5.5,5.697058824
2008,HTI,9.570588235,6.0,8.0,8.371870492000001
2008,HND,6.970588235,10.0,8.5,8.867647059
2008,HKG,8.208823529,10.0,10.0,9.410247463
2008,HUN,3.3147058819999997,10.0,2.5,5.096332976
2008,ISL,2.588235294,8.0,6.0,6.124579259
2008,IND,7.164705882000001,6.0,8.0,7.210658759
2008,IDN,8.197058823999999,7.0,6.0,7.44910579
2008,IRN,5.926470588,6.0,7.0,6.76005916
2008,IRQ,,,,
2008,IRL,3.9922986760000003,7.0,4.5,5.430976576
2008,ISR,2.970588235,10.0,5.0,6.334608912
2008,ITA,4.261764706,10.0,4.5,5.7108771439999995
2008,JAM,7.46974146,10.0,8.0,8.812477563
2008,JPN,4.623529412,10.0,5.0,6.069301971
2008,JOR,4.770588235,8.0,5.0,6.296393652999999
2008,KAZ,5.329411765,7.0,9.0,7.5811248529999995
2008,KEN,6.279411765,7.0,8.0,7.768611943
2008,KOR,5.323529412,8.0,6.0,6.9235458229999995
2008,KWT,2.273529412,7.0,10.0,5.479145296
2008,KGZ,7.082352941,8.0,8.5,8.234175529
2008,LAO,,,,
2008,LVA,4.782352941,8.0,6.5,6.234075974
2008,LBN,,10.0,,
2008,LSO,3.8323529410000003,4.0,,5.675872356
2008,LBR,,,,
2008,LBY,,,,
2008,LTU,5.097058823999999,10.0,6.5,6.924469066
2008,LUX,2.394117647,8.0,5.0,4.794714698
2008,MKD,6.079411765,4.0,7.5,5.8819101620000005
2008,MDG,8.355882353,6.0,7.0,7.67548285
2008,MWI,7.6,4.0,5.0,6.520572207000001
2008,MYS,5.438235294,2.0,8.0,5.976909772000001
2008,MLI,5.4117647060000005,4.0,,6.470588235
2008,MLT,4.461764706,6.0,7.0,5.6146938660000005
2008,MRT,6.835294117999999,8.0,5.0,6.611764706000001
2008,MUS,7.420588235,8.0,9.5,8.388185206000001
2008,MEX,7.573529412,7.0,6.0,6.837524042
2008,MDA,6.4,10.0,7.0,7.374523161
2008,MNG,5.291176471,6.0,9.0,6.800995753
2008,MNE,5.9117647060000005,6.0,7.0,6.303921569
2008,MAR,5.220588235,10.0,4.0,6.7336211729999995
2008,MOZ,7.967647059,0.0,6.5,4.82254902
2008,MMR,8.510539794,4.0,5.0,5.836846597999999
2008,NAM,4.094117647,8.0,6.0,6.839605706
2008,NPL,8.402941176,8.0,,8.201470588
2008,NLD,1.4264705880000002,8.0,3.0,4.08618168
2008,NZL,4.310879759,8.0,5.0,6.088210403
2008,NIC,8.441176471,8.0,6.0,8.085869247
2008,NER,6.617647058999999,7.0,,7.818961372
2008,NGA,6.885294117999999,2.0,7.0,6.375493512
2008,NOR,2.032352941,10.0,4.5,5.549981967999999
2008,OMN,2.8631857239999996,0.0,10.0,5.582145205
2008,PAK,7.638235293999999,6.0,10.0,8.180880349
2008,PAN,7.226470588,8.0,6.0,7.445582225
2008,PNG,7.452941176,8.0,4.0,7.142254368
2008,PRY,8.064705882,4.0,8.5,7.484693919
2008,PER,8.102941176,8.0,6.0,7.852710771
2008,PHL,8.641176471,8.0,7.0,8.229095208
2008,POL,4.605882353,7.0,5.5,5.586416092
2008,PRT,4.791176471,8.0,3.5,5.168843164
2008,QAT,,,,
2008,ROU,8.982352941,7.0,6.5,7.250016027999999
2008,RUS,3.729411765,10.0,8.5,7.147952396
2008,RWA,8.911764706,2.0,,6.56585099
2008,SAU,,,,
2008,SEN,7.6,7.0,0.0,5.827384196000001
2008,SRB,5.461764706,8.0,7.5,6.3362963489999995
2008,SYC,,,,
2008,SLE,8.029411765,4.0,,7.343137255
2008,SGP,5.682352941,10.0,10.0,8.920588235
2008,SVK,4.870588235,10.0,6.5,6.570167495
2008,SVN,4.294117647,8.0,2.0,4.730911633
2008,ZAF,4.373529412,8.0,4.5,6.33282377
2008,ESP,4.397058824,8.0,6.0,5.978692499
2008,LKA,6.220588235,7.0,6.0,7.102666125
2008,SDN,,,,
2008,SUR,,,,
2008,SWZ,,0.0,,
2008,SWE,1.1,8.0,1.0,3.61219346
2008,CHE,6.776470588,10.0,8.0,7.592384971
2008,SYR,6.776470588,2.0,7.5,6.342734897000001
2008,TJK,,0.0,,
2008,TZA,5.647058824,6.0,5.5,5.715686275
2008,THA,6.347058823999999,7.0,7.0,7.418508575
2008,TLS,,,,
2008,TGO,8.911764706,7.0,,8.438713952999999
2008,TTO,6.020588235,0.0,8.0,5.671359592999999
2008,TUN,5.632352941000001,10.0,5.5,6.986987653
2008,TUR,6.4117647060000005,8.0,7.0,7.034208206000001
2008,UGA,7.973529412,8.0,6.0,7.979758375
2008,UKR,5.520588235,10.0,7.5,6.872313271
2008,ARE,8.497058824,4.0,10.0,8.052413585
2008,GBR,4.870588235,8.0,3.5,5.662810547
2008,USA,6.097058823999999,8.0,7.0,6.884618929
2008,URY,7.532352941,7.0,8.0,7.315649542999999
2008,VEN,6.597058823999999,0.0,7.0,4.842725196
2008,VNM,9.3,,5.5,7.4
2008,YEM,,4.0,,
2008,ZMB,5.470588235,8.0,8.0,7.867647058999999
2008,ZWE,7.6,10.0,4.5,7.461648501
2007,ALB,9.035579305,8.0,8.5,8.79286087
2007,DZA,3.6707988680000003,0.0,,4.058423884
2007,AGO,3.382352941,0.0,,3.9176417160000003
2007,ARG,6.447637277,10.0,5.0,7.431391607999999
2007,ARM,7.9415827210000005,6.0,8.5,7.8514943839999995
2007,AUS,4.663808558,10.0,5.5,6.851771915
2007,AUT,4.52833515,10.0,3.5,5.156947548
2007,AZE,4.058823529,2.0,5.0,4.536504247
2007,BHS,7.046507199,7.0,10.0,8.274221089
2007,BHR,3.343163438,4.0,10.0,6.83062084
2007,BGD,9.724374498,7.0,9.0,8.862175002999999
2007,BLR,,,,
2007,BEL,2.96742494,10.0,1.0,4.3036409760000005
2007,BLZ,6.281161707000001,7.0,,7.526145637000001
2007,BEN,8.040891695,2.0,7.0,6.7241193820000005
2007,BTN,,,,
2007,BOL,6.414438217000001,0.0,10.0,6.31273762
2007,BIH,6.034516837000001,8.0,6.5,6.565509317999999
2007,BWA,1.155882353,4.0,9.0,5.329978763
2007,BRA,4.594016231,10.0,5.5,6.976531135
2007,BRN,,,,
2007,BGR,6.195723683,7.0,6.5,6.459353264
2007,BFA,5.284596673999999,0.0,,5.092049936
2007,BDI,4.5882352939999995,0.0,,4.672047213
2007,KHM,,4.0,,
2007,CMR,7.794117647,8.0,0.5,6.465304451000001
2007,CAN,4.154931303,8.0,5.0,6.130694678999999
2007,CPV,,7.0,,
2007,CAF,9.852941176,4.0,,6.926470588
2007,TCD,8.470588235,2.0,,6.796281455
2007,CHL,7.0352216720000005,10.0,7.0,7.946816317000001
2007,CHN,3.8970588239999997,0.0,6.0,4.547834188
2007,COL,5.667803455,10.0,5.5,7.065944612999999
2007,COD,8.137931355,10.0,2.5,7.3750141739999995
2007,COG,1.070588235,2.0,3.0,3.845303735
2007,CRI,6.873057983,10.0,9.0,8.804095558
2007,CIV,8.569390921,4.0,2.5,6.234848893
2007,HRV,4.835294118,8.0,1.0,4.557973039
2007,CYP,5.4844971970000005,10.0,8.0,7.322077977999999
2007,CZE,3.0983529130000003,8.0,6.5,5.239506485
2007,DNK,1.674679841,10.0,1.5,4.417556358
2007,DOM,9.494078395,6.0,6.5,7.816843849
2007,ECU,7.54290371,4.0,8.0,7.283546091
2007,EGY,7.7839461089999995,4.0,10.0,7.122553285
2007,SLV,9.194117647,10.0,8.0,9.15440351
2007,EST,4.766029025,8.0,6.5,6.588305621
2007,ETH,8.458556403,0.0,7.0,6.364639101
2007,FJI,6.494117647,10.0,7.0,8.045191537000001
2007,FIN,3.074433892,10.0,3.0,5.222286947
2007,FRA,3.2329547489999997,8.0,5.5,4.980922611
2007,GAB,5.963781309,8.0,1.0,6.193261402999999
2007,GMB,9.317647059,6.0,,
2007,GEO,4.813893167,4.0,9.0,6.499113619
2007,DEU,4.686220659,10.0,5.0,5.646350805
2007,GHA,8.123858988,2.0,7.0,6.692136409
2007,GRC,6.0889211560000005,8.0,6.0,6.375772522999999
2007,GTM,9.094117647000001,8.0,5.5,8.088924507
2007,GIN,,,,
2007,GNB,6.873529412000001,0.0,,3.4367647060000004
2007,GUY,7.458823529,2.0,5.5,4.98627451
2007,HTI,9.779411765,6.0,8.0,8.424076374
2007,HND,6.618938852,10.0,8.5,8.710252424
2007,HKG,8.276224982999999,10.0,10.0,9.302026273
2007,HUN,3.4617647060000003,8.0,2.5,4.645073329
2007,ISL,3.048498341,10.0,7.0,7.008718591
2007,IND,7.197011033,7.0,8.0,7.560062974
2007,IDN,8.350910197000001,7.0,6.0,7.612702494
2007,IRN,5.914360844,6.0,7.5,6.894612535
2007,IRQ,,,,
2007,IRL,4.323207139,8.0,4.5,5.907436662
2007,ISR,2.680329603,10.0,4.0,6.001145071
2007,ITA,4.3782338769999996,10.0,4.5,5.7686047910000005
2007,JAM,7.319450166,10.0,8.0,8.77205575
2007,JPN,4.828343277,10.0,5.0,6.211173013
2007,JOR,5.774858222000001,7.0,5.0,6.371507471
2007,KAZ,6.556110306,8.0,8.5,8.007896786
2007,KEN,6.370856015,7.0,8.0,7.819553241
2007,KOR,5.341877451,8.0,6.0,6.983060626
2007,KWT,2.242911735,7.0,10.0,6.772580795
2007,KGZ,7.385648826000001,8.0,,8.223098675
2007,LAO,,,,
2007,LVA,5.31796506,8.0,6.5,6.396589358
2007,LBN,7.364705882000001,10.0,,
2007,LSO,2.66175298,2.0,,4.3504662519999995
2007,LBR,,,,
2007,LBY,,,,
